,Restaurant_id,rating
47690,id_7686,4.5 
47691,id_7687,4.0 
47692,id_7688,4.0 
47693,id_7689,3.0 
47694,id_7690,3.0 
47695,id_7691,4.0 
47696,id_7692,4.0 
47697,id_7693,4.5 
47698,id_7694,
47699,id_7695,4.5 
47700,id_7696,3.5 
47701,id_7697,4.0 
47702,id_7698,4.0 
47703,id_7699,5.0 
47704,id_7700,3.5 
47705,id_7701,
47706,id_7702,
47707,id_7703,
47708,id_7704,
47709,id_7705,4.0 
47710,id_7706,
47711,id_7707,4.0 
47712,id_7708,3.5 
47713,id_7709,4.5 
47714,id_7710,4.0 
47715,id_7711,4.0 
47716,id_7712,4.5 
47717,id_7713,4.5 
47718,id_7714,4.0 
47719,id_7715,3.0 
47720,id_7716,4.0 
47721,id_7717,4.5 
47722,id_7718,4.5 
47723,id_7719,4.0 
47724,id_7720,
47725,id_7721,
47726,id_7722,4.0 
47727,id_7723,4.5 
47728,id_7724,3.5 
47729,id_7725,4.0 
47730,id_7726,3.5 
47731,id_7727,
47732,id_7728,4.0 
47733,id_7729,4.0 
47734,id_7730,
47735,id_7731,2.5 
47736,id_7732,4.5 
47737,id_7733,
47738,id_7734,4.0 
47739,id_7735,4.0 
47740,id_7736,
47741,id_7737,4.0 
47742,id_7738,
47743,id_7739,4.0 
47744,id_7740,4.0 
47745,id_7741,5.0 
47746,id_7742,
47747,id_7743,
47748,id_7744,4.0 
47749,id_7745,3.5 
47750,id_7746,4.5 
47751,id_7747,5.0 
47752,id_7748,3.0 
47753,id_7749,4.5 
47754,id_7750,4.0 
47755,id_7751,
47756,id_7752,4.0 
47757,id_7753,4.0 
47758,id_7754,3.5 
47759,id_7755,2.5 
47760,id_7756,4.0 
47761,id_7757,
47762,id_7758,4.0 
47763,id_7759,4.5 
47764,id_7760,
47765,id_7761,4.0 
47766,id_7762,4.0 
47767,id_7763,4.0 
47768,id_7764,
47769,id_7765,3.5 
47770,id_7766,5.0 
47771,id_7767,4.5 
47772,id_7768,4.5 
47773,id_7769,4.0 
47774,id_7770,
47775,id_7771,3.0 
47776,id_7772,4.5 
47777,id_7773,4.0 
47778,id_7774,3.5 
47779,id_7775,4.5 
47780,id_7776,4.0 
47781,id_7777,3.5 
47782,id_7778,4.5 
47783,id_7779,
47784,id_7780,
47785,id_7781,3.0 
47786,id_7782,4.5 
47787,id_7783,
47788,id_7784,4.0 
47789,id_7785,
47790,id_7786,
47791,id_7787,4.5 
47792,id_7788,1.0 
47793,id_7789,4.5 
47794,id_7790,4.0 
47795,id_7791,4.5 
47796,id_7792,
47797,id_7793,3.5 
47798,id_7794,
47799,id_7795,
47800,id_7796,4.5 
47801,id_7797,4.0 
47802,id_7798,3.5 
47803,id_7799,4.0 
47804,id_7800,
47805,id_7801,4.0 
47806,id_7802,
47807,id_7803,4.5 
47808,id_7804,
47809,id_7805,4.0 
47810,id_7806,
47811,id_7807,4.5 
47812,id_7808,4.0 
47813,id_7809,4.5 
47814,id_7810,5.0 
47815,id_7811,3.5 
47816,id_7812,5.0 
47817,id_7813,3.5 
47818,id_7814,
47819,id_7815,
47820,id_7816,3.5 
47821,id_7817,4.5 
47822,id_7818,
47823,id_7819,4.5 
47824,id_7820,
47825,id_7821,4.0 
47826,id_7822,4.0 
47827,id_7823,
47828,id_7824,4.5 
47829,id_7825,4.0 
47830,id_7826,
47831,id_7827,
47832,id_7828,4.0 
47833,id_7829,4.0 
47834,id_7830,
47835,id_7831,
47836,id_7832,4.0 
47837,id_7833,4.0 
47838,id_7834,4.0 
47839,id_7835,
47840,id_7836,4.0 
47841,id_7837,
47842,id_7838,4.0 
47843,id_7839,4.0 
47844,id_7840,3.5 
47845,id_7841,4.5 
47846,id_7842,4.5 
47847,id_7843,4.0 
47848,id_7844,4.0 
47849,id_7845,4.0 
47850,id_7846,4.5 
47851,id_7847,
47852,id_7848,3.0 
47853,id_7849,
47854,id_7850,
47855,id_7851,3.5 
47856,id_7852,3.5 
47857,id_7854,4.5 
47858,id_7855,5.0 
47859,id_7856,
47860,id_7857,4.0 
47861,id_7858,
47862,id_7859,3.5 
47863,id_7860,
47864,id_7861,3.0 
47865,id_7862,4.5 
47866,id_7863,3.5 
47867,id_7864,1.0 
47868,id_7865,4.5 
47869,id_7866,4.0 
47870,id_7867,4.5 
47871,id_7868,4.5 
47872,id_7869,4.0 
47873,id_7870,4.5 
47874,id_7871,4.5 
47875,id_7872,
47876,id_7873,4.0 
47877,id_7874,3.5 
47878,id_7875,
47879,id_7876,3.5 
47880,id_7877,4.0 
47881,id_7878,4.5 
47882,id_7879,3.5 
47883,id_7880,4.5 
47884,id_7881,3.0 
47885,id_7882,
47886,id_7883,
47887,id_7884,
47888,id_7885,4.0 
47889,id_7886,
47890,id_7887,4.0 
47891,id_7888,
47892,id_7889,4.0 
47893,id_7890,3.0 
47894,id_7891,4.5 
47895,id_7892,3.5 
47896,id_7893,3.5 
47897,id_7894,4.0 
47898,id_7895,4.0 
47899,id_7896,3.5 
47900,id_7897,2.5 
47901,id_7898,3.5 
47902,id_7899,3.5 
47903,id_7900,4.5 
47904,id_7901,4.5 
47905,id_7902,3.5 
47906,id_7903,4.5 
47907,id_7904,2.5 
47908,id_7905,4.0 
47909,id_7906,
47910,id_7907,4.0 
47911,id_7908,4.0 
47912,id_7909,4.0 
47913,id_7910,4.5 
47914,id_7911,3.5 
47915,id_7912,4.0 
47916,id_7913,
47917,id_7914,
47918,id_7915,2.5 
47919,id_7916,
47920,id_7917,4.0 
47921,id_7918,4.5 
47922,id_7919,5.0 
47923,id_7920,4.5 
47924,id_7921,3.5 
47925,id_7922,4.0 
47926,id_7923,
47927,id_7924,
47928,id_7925,4.5 
47929,id_7926,
47930,id_7927,4.0 
47931,id_7928,4.0 
47932,id_7929,2.5 
47933,id_7930,3.5 
47934,id_7931,3.5 
47935,id_7932,5.0 
47936,id_7933,4.0 
47937,id_7934,4.5 
47938,id_7935,4.0 
47939,id_7936,
47940,id_7937,4.0 
47941,id_7938,3.5 
47942,id_7939,3.5 
47943,id_7940,5.0 
47944,id_7941,3.0 
47945,id_7942,
47946,id_7943,4.0 
47947,id_7944,3.5 
47948,id_7945,
47949,id_7946,4.0 
47950,id_7947,4.5 
47951,id_7948,
47952,id_7949,4.0 
47953,id_7950,2.0 
47954,id_7951,5.0 
47955,id_7952,
47956,id_7953,3.5 
47957,id_7954,5.0 
47958,id_7955,
47959,id_7956,4.0 
47960,id_7957,
47961,id_7958,4.5 
47962,id_7959,4.0 
47963,id_7960,4.0 
47964,id_7961,4.0 
47965,id_7962,4.5 
47966,id_7963,3.0 
47967,id_7964,
47968,id_7965,3.5 
47969,id_7966,4.0 
47970,id_7967,
47971,id_7968,4.5 
47972,id_7969,3.5 
47973,id_7970,3.5 
47974,id_7971,
47975,id_7972,
47976,id_7973,4.0 
47977,id_7974,
47978,id_7975,4.0 
47979,id_7976,4.5 
47980,id_7977,4.5 
47981,id_7978,4.0 
47982,id_7979,2.5 
47983,id_7980,5.0 
47984,id_7981,4.5 
47985,id_7982,4.0 
47986,id_7983,4.0 
47987,id_7984,3.0 
47988,id_7985,4.0 
47989,id_7986,4.5 
47990,id_7987,3.5 
47991,id_7988,4.0 
47992,id_7989,5.0 
47993,id_7990,4.5 
47994,id_7991,
47995,id_7992,4.0 
47996,id_7993,4.5 
47997,id_7994,4.0 
47998,id_7995,
47999,id_7996,3.5 
48000,id_7997,4.5 
48001,id_7998,4.0 
48002,id_7999,
48003,id_8000,3.5 
48004,id_8001,3.5 
48005,id_8002,4.0 
48006,id_8003,4.0 
48007,id_8004,3.5 
48008,id_8005,3.5 
48009,id_8006,2.5 
48010,id_8007,4.0 
48011,id_8008,
48012,id_8009,5.0 
48013,id_8010,4.5 
48014,id_8011,3.0 
48015,id_8012,4.5 
48016,id_8013,
48017,id_8014,4.0 
48018,id_8015,4.5 
48019,id_8016,4.5 
48020,id_8017,3.0 
48021,id_8018,4.0 
48022,id_8019,5.0 
48023,id_8020,4.0 
48024,id_8021,3.5 
48025,id_8022,3.5 
48026,id_8023,4.5 
48027,id_8024,4.5 
48028,id_8025,3.5 
48029,id_8026,4.5 
48030,id_8027,4.5 
48031,id_8028,5.0 
48032,id_8029,3.5 
48033,id_8030,3.5 
48034,id_8031,4.5 
48035,id_8032,
48036,id_8033,
48037,id_8034,4.5 
48038,id_8035,3.5 
48039,id_8036,4.0 
48040,id_8037,2.5 
48041,id_8038,
48042,id_8039,4.5 
48043,id_8040,4.0 
48044,id_8041,3.0 
48045,id_8042,4.0 
48046,id_8043,
48047,id_8044,4.5 
48048,id_8045,4.0 
48049,id_8046,
48050,id_8047,4.5 
48051,id_8048,5.0 
48052,id_8049,
48053,id_8050,3.0 
48054,id_8051,4.0 
48055,id_8052,4.0 
48056,id_8053,3.5 
48057,id_8054,4.5 
48058,id_8055,4.0 
48059,id_8056,
48060,id_8057,4.0 
48061,id_8058,3.0 
48062,id_8059,4.0 
48063,id_8060,2.0 
48064,id_8061,4.0 
48065,id_8062,4.0 
48066,id_8063,4.5 
48067,id_8064,
48068,id_8065,4.5 
48069,id_8066,1.0 
48070,id_8067,
48071,id_8068,4.0 
48072,id_8069,4.0 
48073,id_8070,4.5 
48074,id_8071,
48075,id_8072,4.5 
48076,id_8073,4.0 
48077,id_8074,
48078,id_8075,
48079,id_8076,4.0 
48080,id_8077,4.5 
48081,id_8078,
48082,id_8079,4.5 
48083,id_8080,
48084,id_8081,
48085,id_8082,4.0 
48086,id_8083,4.0 
48087,id_8084,2.0 
48088,id_8085,4.0 
48089,id_8086,
48090,id_8087,4.0 
48091,id_8088,3.5 
48092,id_8089,4.0 
48093,id_8090,4.0 
48094,id_8091,4.0 
48095,id_8092,3.0 
48096,id_8093,
48097,id_8094,
48098,id_8095,4.5 
48099,id_8096,3.5 
48100,id_8097,3.0 
48101,id_8098,3.5 
48102,id_8099,
48103,id_8100,4.5 
48104,id_8101,4.5 
48105,id_8102,4.0 
48106,id_8103,4.0 
48107,id_8104,
48108,id_8105,3.5 
48109,id_8106,4.0 
48110,id_8107,4.0 
48111,id_8108,4.0 
48112,id_8109,4.5 
48113,id_8110,
48114,id_8111,4.5 
48115,id_8112,
48116,id_8113,4.5 
48117,id_8114,
48118,id_8115,
48119,id_8116,4.5 
48120,id_8117,2.5 
48121,id_8118,
48122,id_8119,4.5 
48123,id_8120,4.5 
48124,id_8121,4.0 
48125,id_8122,3.5 
48126,id_8123,4.0 
48127,id_8124,4.5 
48128,id_8125,
48129,id_8126,
48130,id_8127,2.5 
48131,id_8128,4.0 
48132,id_8129,4.5 
48133,id_8130,4.0 
48134,id_8131,2.0 
48135,id_8132,4.5 
48136,id_8133,3.5 
48137,id_8134,4.0 
48138,id_8135,2.5 
48139,id_8136,4.0 
48140,id_8137,3.0 
48141,id_8138,4.0 
48142,id_8139,5.0 
48143,id_8140,
48144,id_8141,4.0 
48145,id_8142,4.0 
48146,id_8143,3.5 
48147,id_8144,
48148,id_8145,
48149,id_8146,4.0 
48150,id_8147,4.5 
48151,id_8148,
48152,id_8149,4.5 
48153,id_8150,3.0 
48154,id_8151,
48155,id_8152,
48156,id_8153,4.5 
48157,id_8154,
48158,id_8155,4.0 
48159,id_8156,
48160,id_8157,4.5 
48161,id_8158,4.5 
48162,id_8159,5.0 
48163,id_8160,
48164,id_8161,4.0 
48165,id_8162,4.0 
48166,id_8163,3.5 
48167,id_8164,4.0 
48168,id_8165,4.0 
48169,id_8166,4.0 
48170,id_8167,
48171,id_8168,
48172,id_8169,3.0 
48173,id_8170,5.0 
48174,id_8171,4.0 
48175,id_8172,3.0 
48176,id_8173,
48177,id_8174,4.0 
48178,id_8175,3.5 
48179,id_8176,
48180,id_8177,3.5 
48181,id_8178,
48182,id_8179,
48183,id_8180,2.5 
48184,id_8181,3.5 
48185,id_8182,4.5 
48186,id_8183,4.5 
48187,id_8184,
48188,id_8185,4.5 
48189,id_8186,
48190,id_8187,4.5 
48191,id_8188,4.0 
48192,id_8189,4.0 
48193,id_8190,
48194,id_8191,3.5 
48195,id_8192,3.5 
48196,id_8193,4.0 
48197,id_8194,3.5 
48198,id_8195,
48199,id_8196,3.5 
48200,id_8197,3.5 
48201,id_8198,3.5 
48202,id_8199,4.0 
48203,id_8200,4.5 
48204,id_8201,4.0 
48205,id_8202,4.5 
48206,id_8203,4.0 
48207,id_8204,
48208,id_8205,4.5 
48209,id_8206,3.0 
48210,id_8207,4.5 
48211,id_8208,3.0 
48212,id_8209,
48213,id_8210,4.0 
48214,id_8211,3.5 
48215,id_8212,
48216,id_8213,3.5 
48217,id_8214,4.5 
48218,id_8215,3.0 
48219,id_8216,3.5 
48220,id_8217,4.5 
48221,id_8218,
48222,id_8219,4.0 
48223,id_8220,4.0 
48224,id_8221,4.0 
48225,id_8222,3.0 
48226,id_8223,
48227,id_8224,3.5 
48228,id_8225,
48229,id_8226,4.0 
48230,id_8227,2.0 
48231,id_8228,4.5 
48232,id_8229,4.5 
48233,id_8230,4.5 
48234,id_8231,4.5 
48235,id_8232,4.0 
48236,id_8233,5.0 
48237,id_8234,4.0 
48238,id_8235,4.0 
48239,id_8236,4.5 
48240,id_8237,
48241,id_8238,4.0 
48242,id_8239,4.0 
48243,id_8240,2.5 
48244,id_8241,4.0 
48245,id_8242,4.0 
48246,id_8243,5.0 
48247,id_8244,3.5 
48248,id_8245,
48249,id_8246,3.0 
48250,id_8247,
48251,id_8248,
48252,id_8249,4.0 
48253,id_8250,4.5 
48254,id_8251,3.5 
48255,id_8252,
48256,id_8253,
48257,id_8254,
48258,id_8255,4.0 
48259,id_8256,5.0 
48260,id_8257,2.5 
48261,id_8258,3.0 
48262,id_8259,4.0 
48263,id_8260,
48264,id_8261,
48265,id_8262,3.0 
48266,id_8263,4.5 
48267,id_8264,
48268,id_8265,4.0 
48269,id_8266,3.5 
48270,id_8267,4.0 
48271,id_8268,3.0 
48272,id_8269,
48273,id_8270,5.0 
48274,id_8271,4.5 
48275,id_8272,4.0 
48276,id_8273,
48277,id_8274,4.0 
48278,id_8275,4.0 
48279,id_8276,3.0 
48280,id_8277,4.0 
48281,id_8278,
48282,id_8279,3.5 
48283,id_8280,4.5 
48284,id_8281,4.5 
48285,id_8282,5.0 
48286,id_8283,4.0 
48287,id_8284,
48288,id_8285,4.5 
48289,id_8286,
48290,id_8287,3.5 
48291,id_8288,3.0 
48292,id_8289,3.5 
48293,id_8290,4.5 
48294,id_8291,4.0 
48295,id_8292,
48296,id_8293,4.5 
48297,id_8294,
48298,id_8295,4.0 
48299,id_8296,3.5 
48300,id_8297,
48301,id_8298,4.5 
48302,id_8299,4.5 
48303,id_8300,3.5 
48304,id_8301,
48305,id_8302,3.5 
48306,id_8303,4.0 
48307,id_8304,3.5 
48308,id_8305,4.5 
48309,id_8306,4.0 
48310,id_8307,2.5 
48311,id_8308,2.5 
48312,id_8309,
48313,id_8310,4.0 
48314,id_8311,4.5 
48315,id_8312,4.0 
48316,id_8313,4.0 
48317,id_8314,3.5 
48318,id_8315,4.5 
48319,id_8316,3.5 
48320,id_8317,4.5 
48321,id_8318,4.0 
48322,id_8319,
48323,id_8320,4.5 
48324,id_8321,
48325,id_8322,
48326,id_8323,4.0 
48327,id_8324,
48328,id_8325,4.5 
48329,id_8326,
48330,id_8327,
48331,id_8328,4.5 
48332,id_8329,4.0 
48333,id_8330,4.5 
48334,id_8331,
48335,id_8332,4.0 
48336,id_8333,3.5 
48337,id_8334,3.5 
48338,id_8335,3.5 
48339,id_8336,4.5 
48340,id_8337,4.5 
48341,id_8338,4.5 
48342,id_8339,4.0 
48343,id_8340,
48344,id_8341,
48345,id_8342,4.5 
48346,id_8343,4.5 
48347,id_8344,3.0 
48348,id_8345,4.0 
48349,id_8346,
48350,id_8347,4.0 
48351,id_8348,4.5 
48352,id_8349,4.0 
48353,id_8350,
48354,id_8351,4.5 
48355,id_8352,
48356,id_8353,3.5 
48357,id_8354,5.0 
48358,id_8355,4.0 
48359,id_8356,4.5 
48360,id_8357,4.0 
48361,id_8358,3.5 
48362,id_8359,
48363,id_8360,3.5 
48364,id_8361,3.0 
48365,id_8362,4.5 
48366,id_8363,3.5 
48367,id_8364,3.5 
48368,id_8365,4.0 
48369,id_8366,4.0 
48370,id_8367,4.5 
48371,id_8368,4.0 
48372,id_8369,4.0 
48373,id_8370,
48374,id_8371,
48375,id_8372,5.0 
48376,id_8373,
48377,id_8374,
48378,id_8375,3.5 
48379,id_8376,4.0 
48380,id_8377,5.0 
48381,id_8378,5.0 
48382,id_8379,4.0 
48383,id_8380,2.5 
48384,id_8381,4.0 
48385,id_8382,3.0 
48386,id_8383,4.5 
48387,id_8384,4.0 
48388,id_8385,
48389,id_8386,4.5 
48390,id_8387,
48391,id_8388,
48392,id_8389,4.5 
48393,id_8390,3.0 
48394,id_8391,4.0 
48395,id_8392,4.0 
48396,id_8393,3.0 
48397,id_8394,4.0 
48398,id_8395,
48399,id_8396,3.0 
48400,id_8397,4.5 
48401,id_8398,5.0 
48402,id_8399,
48403,id_8400,3.5 
48404,id_8401,5.0 
48405,id_8402,4.0 
48406,id_8403,
48407,id_8404,3.5 
48408,id_8405,5.0 
48409,id_8406,4.5 
48410,id_8407,3.5 
48411,id_8408,3.5 
48412,id_8409,
48413,id_8410,
48414,id_8411,3.5 
48415,id_8412,
48416,id_8413,4.5 
48417,id_8414,3.5 
48418,id_8415,5.0 
48419,id_8416,
48420,id_8417,3.0 
48421,id_8418,
48422,id_8419,
48423,id_8420,
48424,id_8421,4.0 
48425,id_8422,
48426,id_8423,2.5 
48427,id_8424,4.0 
48428,id_8425,3.5 
48429,id_8426,4.0 
48430,id_8427,
48431,id_8428,4.0 
48432,id_8429,4.5 
48433,id_8430,4.0 
48434,id_8431,4.0 
48435,id_8432,2.5 
48436,id_8433,4.5 
48437,id_8434,3.5 
48438,id_8435,
48439,id_8436,
48440,id_8437,4.0 
48441,id_8438,
48442,id_8439,3.5 
48443,id_8440,4.0 
48444,id_8441,
48445,id_8442,5.0 
48446,id_8443,4.5 
48447,id_8444,
48448,id_8445,4.0 
48449,id_8446,
48450,id_8447,3.5 
48451,id_8448,4.5 
48452,id_8449,4.0 
48453,id_8450,4.0 
48454,id_8451,4.5 
48455,id_8452,4.0 
48456,id_8453,
48457,id_8454,4.0 
48458,id_8455,
48459,id_8456,3.5 
48460,id_8457,
48461,id_8458,3.0 
48462,id_8459,
48463,id_8460,
48464,id_8461,4.0 
48465,id_8462,3.5 
48466,id_8463,4.0 
48467,id_8464,4.0 
48468,id_8465,4.5 
48469,id_8466,4.0 
48470,id_8467,
48471,id_8468,3.0 
48472,id_8469,4.5 
48473,id_8470,4.0 
48474,id_8471,
48475,id_8472,4.0 
48476,id_8473,
48477,id_8474,5.0 
48478,id_8475,4.5 
48479,id_8476,3.5 
48480,id_8477,3.0 
48481,id_8478,4.0 
48482,id_8479,3.0 
48483,id_8480,3.5 
48484,id_8481,
48485,id_8482,3.0 
48486,id_8483,3.5 
48487,id_8484,3.5 
48488,id_8485,
48489,id_8486,4.0 
48490,id_8487,5.0 
48491,id_8488,
48492,id_8489,
48493,id_8490,
48494,id_8491,
48495,id_8492,
48496,id_8493,4.0 
48497,id_8494,
48498,id_8495,4.0 
48499,id_8496,
48500,id_8497,2.5 
48501,id_8498,4.0 
48502,id_8499,
48503,id_8500,
48504,id_8501,4.0 
48505,id_8502,4.5 
48506,id_8503,
48507,id_8504,4.5 
48508,id_8505,4.5 
48509,id_8506,4.0 
48510,id_8507,4.0 
48511,id_8508,3.5 
48512,id_8509,4.0 
48513,id_8510,
48514,id_8511,4.0 
48515,id_8512,3.5 
48516,id_8513,3.0 
48517,id_8514,3.5 
48518,id_8515,5.0 
48519,id_8516,
48520,id_8517,
48521,id_8518,4.5 
48522,id_8519,4.5 
48523,id_8520,3.5 
48524,id_8521,4.0 
48525,id_8522,4.0 
48526,id_8523,
48527,id_8524,5.0 
48528,id_8525,
48529,id_8526,
48530,id_8527,4.0 
48531,id_8528,4.0 
48532,id_8529,3.0 
48533,id_8530,4.5 
48534,id_8531,3.5 
48535,id_8532,4.0 
48536,id_8533,
48537,id_8534,
48538,id_8535,
48539,id_8536,4.0 
48540,id_8537,
48541,id_8538,
48542,id_8539,4.0 
48543,id_8540,
48544,id_8541,4.0 
48545,id_8542,4.5 
48546,id_8543,4.5 
48547,id_8544,
48548,id_8545,
48549,id_8546,4.5 
48550,id_8547,4.5 
48551,id_8548,
48552,id_8549,
48553,id_8550,
48554,id_8552,5.0 
48555,id_8553,4.5 
48556,id_8554,
48557,id_8555,4.5 
48558,id_8556,4.5 
48559,id_8557,4.5 
48560,id_8558,4.5 
48561,id_8559,
48562,id_8560,4.5 
48563,id_8561,4.0 
48564,id_8562,4.5 
48565,id_8563,4.5 
48566,id_8564,5.0 
48567,id_8565,4.5 
48568,id_8566,4.5 
48569,id_8567,
48570,id_8568,4.5 
48571,id_8569,
48572,id_8570,2.5 
48573,id_8571,4.0 
48574,id_8572,
48575,id_8573,3.5 
48576,id_8574,
48577,id_8575,4.5 
48578,id_8576,4.0 
48579,id_8577,4.5 
48580,id_8578,5.0 
48581,id_8579,4.5 
48582,id_8580,4.5 
48583,id_8581,3.5 
48584,id_8582,
48585,id_8583,3.5 
48586,id_8584,
48587,id_8585,4.0 
48588,id_8586,4.0 
48589,id_8587,4.0 
48590,id_8588,4.0 
48591,id_8589,4.0 
48592,id_8590,3.5 
48593,id_8591,
48594,id_8592,4.5 
48595,id_8593,4.0 
48596,id_8594,4.5 
48597,id_8595,4.5 
48598,id_8596,4.0 
48599,id_8597,2.0 
48600,id_8598,
48601,id_8599,
48602,id_8600,4.5 
48603,id_8601,4.5 
48604,id_8602,4.0 
48605,id_8603,4.0 
48606,id_8604,4.0 
48607,id_8605,4.0 
48608,id_8606,3.5 
48609,id_8607,4.0 
48610,id_8608,4.5 
48611,id_8609,3.0 
48612,id_8610,3.5 
48613,id_8611,4.5 
48614,id_8612,4.0 
48615,id_8613,
48616,id_8614,4.0 
48617,id_8615,4.0 
48618,id_8616,
48619,id_8617,4.0 
48620,id_8618,
48621,id_8619,3.5 
48622,id_8620,4.0 
48623,id_8621,3.0 
48624,id_8622,4.0 
48625,id_8623,
48626,id_8624,
48627,id_8625,5.0 
48628,id_8626,4.0 
48629,id_8627,4.5 
48630,id_8628,
48631,id_8629,4.5 
48632,id_8630,3.5 
48633,id_8631,4.5 
48634,id_8632,
48635,id_8633,
48636,id_8634,
48637,id_8635,
48638,id_8636,
48639,id_8637,
48640,id_8638,
48641,id_8639,2.5 
48642,id_8640,2.0 
48643,id_8641,
48644,id_8642,
48645,id_8643,3.5 
48646,id_8644,4.5 
48647,id_8645,3.5 
48648,id_8646,
48649,id_8647,4.0 
48650,id_8648,4.5 
48651,id_8649,4.0 
48652,id_8650,4.0 
48653,id_8651,4.0 
48654,id_8652,4.0 
48655,id_8653,3.5 
48656,id_8654,3.5 
48657,id_8655,4.5 
48658,id_8656,
48659,id_8657,3.5 
48660,id_8658,3.0 
48661,id_8659,4.5 
48662,id_8660,3.5 
48663,id_8661,2.5 
48664,id_8662,3.5 
48665,id_8663,3.5 
48666,id_8664,3.5 
48667,id_8665,4.5 
48668,id_8666,4.0 
48669,id_8667,3.5 
48670,id_8668,1.5 
48671,id_8669,4.0 
48672,id_8670,
48673,id_8671,5.0 
48674,id_8672,4.5 
48675,id_8673,4.5 
48676,id_8674,3.0 
48677,id_8675,4.0 
48678,id_8676,
48679,id_8677,4.0 
48680,id_8678,4.5 
48681,id_8679,
48682,id_8680,3.0 
48683,id_8681,4.5 
48684,id_8682,5.0 
48685,id_8683,4.0 
48686,id_8684,
48687,id_8685,
48688,id_8686,
48689,id_8687,4.0 
48690,id_8688,3.5 
48691,id_8689,4.0 
48692,id_8690,4.5 
48693,id_8691,
48694,id_8692,3.5 
48695,id_8693,3.0 
48696,id_8694,5.0 
48697,id_8695,
48698,id_8696,3.5 
48699,id_8697,4.5 
48700,id_8698,4.0 
48701,id_8699,3.5 
48702,id_8700,4.5 
48703,id_8701,4.5 
48704,id_8702,4.0 
48705,id_8703,4.5 
48706,id_8704,
48707,id_8705,4.0 
48708,id_8706,
48709,id_8707,
48710,id_8708,3.5 
48711,id_8709,4.5 
48712,id_8710,4.0 
48713,id_8711,4.0 
48714,id_8712,
48715,id_8713,3.5 
48716,id_8714,4.0 
48717,id_8715,4.5 
48718,id_8716,
48719,id_8717,2.5 
48720,id_8718,4.0 
48721,id_8719,4.0 
48722,id_8720,
48723,id_8721,3.5 
48724,id_8722,4.0 
48725,id_8723,4.5 
48726,id_8724,4.0 
48727,id_8725,4.0 
48728,id_8726,
48729,id_8727,3.5 
48730,id_8728,3.5 
48731,id_8729,3.5 
48732,id_8730,
48733,id_8731,4.0 
48734,id_8732,4.5 
48735,id_8733,3.0 
48736,id_8734,4.0 
48737,id_8735,4.0 
48738,id_8736,4.0 
48739,id_8737,
48740,id_8738,
48741,id_8739,
48742,id_8740,4.5 
48743,id_8741,4.0 
48744,id_8742,
48745,id_8743,2.5 
48746,id_8744,4.0 
48747,id_8745,4.0 
48748,id_8746,
48749,id_8747,3.5 
48750,id_8748,
48751,id_8749,4.5 
48752,id_8750,3.5 
48753,id_8751,3.0 
48754,id_8752,5.0 
48755,id_8753,4.0 
48756,id_8754,4.5 
48757,id_8755,4.0 
48758,id_8756,4.0 
48759,id_8757,4.0 
48760,id_8758,4.5 
48761,id_8759,3.5 
48762,id_8760,3.0 
48763,id_8761,5.0 
48764,id_8762,4.5 
48765,id_8763,4.0 
48766,id_8764,
48767,id_8765,3.5 
48768,id_8766,
48769,id_8767,3.5 
48770,id_8768,4.0 
48771,id_8769,4.0 
48772,id_8770,
48773,id_8771,3.0 
48774,id_8772,
48775,id_8773,
48776,id_8774,4.0 
48777,id_8775,5.0 
48778,id_8776,4.5 
48779,id_8777,4.0 
48780,id_8778,4.5 
48781,id_8779,
48782,id_8780,3.5 
48783,id_8781,4.5 
48784,id_8782,3.5 
48785,id_8783,
48786,id_8784,4.0 
48787,id_8785,4.5 
48788,id_8786,
48789,id_8787,4.0 
48790,id_8788,
48791,id_8789,4.0 
48792,id_8790,
48793,id_8791,5.0 
48794,id_8792,
48795,id_8793,
48796,id_8794,
48797,id_8795,3.0 
48798,id_8796,
48799,id_8797,
48800,id_8798,4.5 
48801,id_8799,4.5 
48802,id_8800,
48803,id_8801,4.0 
48804,id_8802,4.0 
48805,id_8803,
48806,id_8804,
48807,id_8805,
48808,id_8806,5.0 
48809,id_8807,4.0 
48810,id_8808,4.0 
48811,id_8809,4.0 
48812,id_8810,4.5 
48813,id_8811,
48814,id_8812,4.0 
48815,id_8813,5.0 
48816,id_8814,4.5 
48817,id_8815,4.0 
48818,id_8816,4.5 
48819,id_8817,2.0 
48820,id_8818,
48821,id_8819,4.0 
48822,id_8820,2.5 
48823,id_8821,4.0 
48824,id_8822,
48825,id_8823,5.0 
48826,id_8824,
48827,id_8825,4.5 
48828,id_8826,3.5 
48829,id_8827,
48830,id_8828,
48831,id_8829,4.5 
48832,id_8830,3.5 
48833,id_8831,4.0 
48834,id_8832,4.5 
48835,id_8833,3.0 
48836,id_8834,4.0 
48837,id_8835,
48838,id_8836,
48839,id_8837,3.5 
48840,id_8838,4.5 
48841,id_8839,2.5 
48842,id_8840,
48843,id_8841,4.0 
48844,id_8842,
48845,id_8843,4.0 
48846,id_8844,3.5 
48847,id_8845,
48848,id_8846,3.5 
48849,id_8847,4.0 
48850,id_8848,5.0 
48851,id_8849,4.0 
48852,id_8850,
48853,id_8851,4.0 
48854,id_8852,4.5 
48855,id_8853,4.5 
48856,id_8854,4.5 
48857,id_8855,
48858,id_8856,
48859,id_8857,5.0 
48860,id_8858,4.5 
